# ljz_20131022_MR_Chym1_ELUTE.mzML,,,,,,,,,,,,,,,,
index,id,event,analyzer,msLevel,rt,mzLow,mzHigh,basePeakMZ,basePeakInt,TIC,charge,precursorMZ,thermo_monoMZ,filterStringMZ,ionInjectionTime,obs.mass
3903,0.1.9946,2,Unknown,ms2,2514.9,99,1015,230.1508,619409.19,5277912,2,482.2239,482.224,482.22,120,962.4332
3904,0.1.9947,2,Unknown,ms2,2515.06,99,2470,204.0874,338625.06,2816748,3,792.0243,792.0249,792.36,120,2373.051
3905,0.1.9948,2,Unknown,ms2,2515.21,99,1126,120.0814,251841.38,1317477.4,3,357.8006,357.8005,357.8,120,1070.38
3906,0.1.9950,2,Unknown,ms2,2515.67,99,717,579.3267,6146551.5,18324254,2,338.6946,338.6944,338.69,5.4707,675.3746
3907,0.1.9951,2,Unknown,ms2,2515.74,99,2637,204.0873,19970960,134828670,3,845.7061,845.7062,846.04,8.9992,2534.096
3908,0.1.9952,2,Unknown,ms2,2515.82,99,1419,110.072,1312163.2,13133632,3,452.2022,452.2025,452.2,25.3174,1353.585
3909,0.1.9953,2,Unknown,ms2,2515.95,99,2677,138.0555,1016147.2,16023026,4,644.0186,644.0193,644.27,94.6964,2572.045
3910,0.1.9954,2,Unknown,ms2,2516.1,99,904,136.0763,279044.06,2667324,2,428.6124,428.6125,428.61,120,855.2102
3911,0.1.9955,2,Unknown,ms2,2516.23,99,1475,110.072,507643.91,7247688,3,470.1893,470.1894,470.19,93.2804,1407.546
3912,0.1.9956,2,Unknown,ms2,2516.39,99,1419,110.072,486048.69,3832748,2,677.7999,677.8011,677.8,120,1353.585
3913,0.1.9957,2,Unknown,ms2,2516.54,99,1556,221.0928,350030.78,1775907.1,2,745.8698,745.87,745.87,120,1489.725
3914,0.1.9958,2,Unknown,ms2,2516.7,99,773,227.1398,107672.11,961508.25,2,364.2231,364.2233,364.22,120,726.4316
3915,0.1.9959,2,Unknown,ms2,2516.85,99,1051,689.3058,228690.55,2237126.5,2,500.2182,500.2187,500.22,120,998.4218
3916,0.1.9960,2,Unknown,ms2,2517.01,99,2662,204.0875,112626.82,1249855.8,4,640.2753,640.2744,640.78,120,2557.072
3917,0.1.9961,2,Unknown,ms2,2517.16,99,1333,110.072,68202.07,497760.97,2,638.2709,638.2711,638.27,120,1274.527
3918,0.1.9963,2,Unknown,ms2,2517.55,99,1662,676.3793,70889.2,684463.19,3,529.9332,529.9346,529.93,120,1586.778
3919,0.1.9965,2,Unknown,ms2,2517.94,99,1399,110.072,2810044.2,28287770,2,669.7671,669.7673,669.77,27.2098,1337.52
3920,0.1.9966,2,Unknown,ms2,2518.05,99,2677,138.0555,995203.56,11207386,3,858.3549,858.3551,858.69,75.3201,2572.043
3921,0.1.9967,2,Unknown,ms2,2518.2,99,2192,204.0873,1055878.6,7692390.5,2,1053.4457,1053.4459,1053.45,110.762,2104.877
3922,0.1.9968,2,Unknown,ms2,2518.35,99,2147,928.9625,459043.5,8691460,3,687.0222,687.0231,687.36,120,2058.045
3923,0.1.9969,2,Unknown,ms2,2518.51,99,1434,168.0661,514170.09,4067221.8,3,456.8741,456.874,456.87,120,1367.6
3924,0.1.9970,2,Unknown,ms2,2518.66,99,3723,204.0874,1221819.9,3775347,3,1196.1794,1196.1809,1196.85,120,3585.516
3925,0.1.9971,2,Unknown,ms2,2518.82,99,2657,138.0555,241912.47,1324203.6,2,1279.0458,1279.0503,1279.55,120,2556.077
3926,0.1.9972,2,Unknown,ms2,2518.98,99,2465,204.0874,707669.69,4765742.5,3,789.0344,789.0356,789.7,120,2364.081
3927,0.1.9973,2,Unknown,ms2,2519.13,99,2460,204.0873,470045.31,2482999,2,1183.0484,1183.0502,1183.55,120,2364.082
3928,0.1.9974,2,Unknown,ms2,2519.29,99,1076,471.2294,615554.81,2229382.2,2,511.2094,511.2088,511.21,120,1020.404
3929,0.1.9976,2,Unknown,ms2,2519.68,99,1460,658.298,343734.16,3594833.8,2,698.2786,698.2785,698.28,120,1394.543
3930,0.1.9977,2,Unknown,ms2,2519.83,99,1192,209.1041,122294.71,890300.38,2,569.2292,569.2298,569.23,120,1136.444
3931,0.1.9978,2,Unknown,ms2,2519.99,99,1359,110.072,79106.72,607496.62,3,432.8714,432.8663,433.2,120,1295.592
3932,0.1.9979,2,Unknown,ms2,2520.14,99,1626,286.1408,75832.27,2276618.5,2,780.4488,780.4491,780.45,120,1558.883
3933,0.1.9980,2,Unknown,ms2,2520.3,99,2854,204.0874,345866.31,2381060.8,3,915.7536,915.7525,916.09,120,2744.239
3934,0.1.9981,2,Unknown,ms2,2520.45,99,1298,110.072,249922.62,1083123.8,2,620.7836,620.7836,620.78,120,1239.553
3935,0.1.9982,2,Unknown,ms2,2520.61,99,3465,204.0873,162499.36,826853.06,3,1112.8053,1112.8081,1113.14,120,3335.394
3936,0.1.9983,2,Unknown,ms2,2520.77,99,1611,126.0555,124861.83,932543.56,2,772.8333,772.833,772.83,120,1543.652
3937,0.1.9984,2,Unknown,ms2,2520.92,99,1318,110.0719,58257.08,433994.75,2,629.7872,629.7886,629.79,120,1257.56
3938,0.1.9986,2,Unknown,ms2,2521.41,99,2167,204.0873,2447301.2,15755511,2,1042.455,1042.4556,1042.46,56.8552,2082.895
3939,0.1.9987,2,Unknown,ms2,2521.56,99,803,120.0814,241880.22,744412.69,2,379.1271,379.1274,379.13,120,756.2396
3940,0.1.9988,2,Unknown,ms2,2521.69,99,2298,1030.5279,1253741.6,10690824,3,735.7086,735.7087,736.04,91.7233,2204.104
3941,0.1.9989,2,Unknown,ms2,2521.85,99,1798,110.072,342673.34,2202981.5,4,430.683,430.6827,430.93,120,1718.703
3942,0.1.9990,2,Unknown,ms2,2522,99,2470,204.0874,337877.38,1555510.9,2,1187.0297,1187.0316,1187.53,120,2372.045
3943,0.1.9991,2,Unknown,ms2,2522.16,99,3541,204.0873,259755.39,1499235.2,3,1137.8515,1137.8478,1138.52,120,3410.533
3944,0.1.9993,2,Unknown,ms2,2522.55,99,1263,200.1038,125375.9,1239311.9,2,601.8349,601.8351,601.84,120,1201.655
3945,0.1.9994,2,Unknown,ms2,2522.71,99,2894,204.0874,216598.97,1379756.4,3,928.7553,928.7562,929.42,120,2783.244
3946,0.1.9995,2,Unknown,ms2,2522.86,99,1561,120.0814,35280.53,636310.06,3,497.5822,497.582,497.92,120,1489.725
3947,0.1.9996,2,Unknown,ms2,2523.02,99,3713,204.0873,1210711.8,11535564,4,894.1534,894.153,894.65,120,3572.584
3948,0.1.9997,2,Unknown,ms2,2523.17,99,1692,540.2686,249805.31,3862405.5,3,539.6428,539.6427,539.64,120,1615.907
3949,0.1.9998,2,Unknown,ms2,2523.33,99,2505,138.0555,249201.19,2799960.2,3,803.4014,803.4026,803.74,120,2407.182
3950,0.1.9999,2,Unknown,ms2,2523.48,99,3127,204.0873,171050.16,1435934,4,752.7986,752.7962,753.05,120,3007.165
3951,0.1.10001,2,Unknown,ms2,2523.87,99,1763,676.3796,302457.53,2417659,3,563.6162,563.6162,563.62,120,1687.827
3952,0.1.10002,2,Unknown,ms2,2524.03,99,2177,204.0874,312129.78,1647152.2,2,1045.9223,1045.9258,1046.43,120,2089.83
3953,0.1.10003,2,Unknown,ms2,2524.18,99,2172,204.0873,125153.19,1288558.9,3,695.3063,695.3054,695.64,120,2082.897
3954,0.1.10004,2,Unknown,ms2,2524.34,99,1520,132.1025,35943.29,590265.06,3,485.6269,485.6271,485.63,120,1453.859
3955,0.1.10005,2,Unknown,ms2,2524.49,99,2975,138.0554,246895.97,2546487.5,3,955.4528,955.4518,955.79,120,2863.337
3956,0.1.10006,2,Unknown,ms2,2524.65,99,2692,138.0555,119363.98,1175477.4,4,647.7589,647.7597,648.01,120,2587.006
3957,0.1.10007,2,Unknown,ms2,2524.81,99,1429,110.072,112646.43,1122964,2,684.8079,684.8079,684.81,120,1367.601
3958,0.1.10008,2,Unknown,ms2,2524.96,99,2167,694.6825,128484.65,1285769.2,3,694.3489,694.3487,694.68,120,2080.025
3959,0.1.10010,2,Unknown,ms2,2525.35,99,1424,640.7782,146682,1314482,2,680.7582,680.7588,680.76,120,1359.502
3960,0.1.10011,2,Unknown,ms2,2525.5,99,1056,132.1028,22922.66,417093.34,2,503.212,503.2129,503.21,120,1004.409
3961,0.1.10012,2,Unknown,ms2,2525.66,99,2495,204.0873,1497287.9,7474872.5,2,1201.5332,1201.5345,1202.04,120,2401.052
3962,0.1.10013,2,Unknown,ms2,2525.82,99,2500,204.0873,930138.81,6082589.5,3,801.3581,801.3573,801.69,120,2401.052
3963,0.1.10014,2,Unknown,ms2,2525.97,99,1142,120.0814,204132.58,2237880.2,2,543.2518,543.2521,543.25,120,1084.489
3964,0.1.10015,2,Unknown,ms2,2526.13,99,2485,204.0874,297571.22,4494227,3,796.3619,796.3621,796.7,120,2386.064
3965,0.1.10016,2,Unknown,ms2,2526.28,99,3203,138.0555,254231.38,2386806.8,3,1028.142,1028.1408,1028.47,120,3081.404
3966,0.1.10017,2,Unknown,ms2,2526.44,99,1035,132.1025,94848.18,1587906.1,2,492.2208,492.2205,492.22,120,982.427
3967,0.1.10018,2,Unknown,ms2,2526.59,99,1126,299.0629,145500.38,2092040.6,2,536.7615,536.762,536.76,120,1071.508
3968,0.1.10019,2,Unknown,ms2,2526.75,99,2950,204.0874,451618.44,4266715,4,710.0761,710.0769,710.33,120,2836.275
3969,0.1.10020,2,Unknown,ms2,2526.9,99,2526,204.0873,175595.28,4564173,3,808.6841,808.6857,809.35,120,2423.03
3970,0.1.10021,2,Unknown,ms2,2527.06,99,2960,138.0554,135200.34,1115045.5,4,712.2838,712.2835,712.78,120,2845.106
3971,0.1.10023,2,Unknown,ms2,2527.45,99,2637,204.0873,7480676.5,38038856,2,1268.0558,1268.0562,1268.56,17.6417,2534.097
3972,0.1.10024,2,Unknown,ms2,2527.6,99,2718,204.0874,449616.97,3676390.2,3,872.0418,872.0424,872.38,120,2613.104
3973,0.1.10026,2,Unknown,ms2,2527.99,99,3708,204.0873,5750014.5,48866788,3,1191.8687,1191.8683,1192.2,13.5444,3572.584
3974,0.1.10027,2,Unknown,ms2,2528.11,99,732,591.3265,203698.36,945922.25,2,344.6943,344.6944,344.69,83.3952,687.374
3975,0.1.10028,2,Unknown,ms2,2528.26,99,1480,110.072,237871.94,2306497,3,471.5716,471.5716,471.57,120,1411.693
3976,0.1.10030,2,Unknown,ms2,2528.65,99,3142,1030.5269,483008.94,8496501,3,1009.4703,1009.4703,1009.8,120,3025.389
3977,0.1.10031,2,Unknown,ms2,2528.81,99,3602,204.0874,348795.88,2337944,3,1156.8578,1156.8596,1157.53,120,3467.552
3978,0.1.10033,2,Unknown,ms2,2529.2,99,3733,204.0873,2864679.5,40697736,4,899.6485,899.6488,900.15,39.2436,3594.565
3979,0.1.10034,2,Unknown,ms2,2529.35,99,833,579.327,95343.09,1031113.3,2,395.7163,395.7161,395.72,120,789.418
3980,0.1.10035,2,Unknown,ms2,2529.5,99,924,120.0814,137382.09,963565.69,2,438.2009,438.2008,438.2,120,874.3872
3981,0.1.10036,2,Unknown,ms2,2529.66,99,3748,138.0555,512102.81,7241997.5,4,903.6394,903.6397,903.89,120,3610.528
3982,0.1.10037,2,Unknown,ms2,2529.82,99,3450,204.0874,316777.5,3087045,4,830.8628,830.8644,831.37,120,3319.422
3983,0.1.10039,2,Unknown,ms2,2530.2,99,1631,132.1025,8145457.5,117196300,3,520.6356,520.636,520.64,4.702,1558.885
3984,0.1.10040,2,Unknown,ms2,2530.36,99,3425,204.0873,415075.81,3224543.8,4,825.3664,825.3686,825.87,120,3297.436
3985,0.1.10042,2,Unknown,ms2,2530.91,99,3086,204.0874,309129.75,3136382.2,4,742.8404,742.8412,743.09,120,2967.332
3986,0.1.10043,2,Unknown,ms2,2531.07,99,1384,110.072,153134.27,1401854.5,2,661.7688,661.7691,661.77,120,1321.523
3987,0.1.10044,2,Unknown,ms2,2531.22,99,3753,138.0555,685442.12,12408853,5,723.1133,723.1139,723.31,120,3610.53
3988,0.1.10045,2,Unknown,ms2,2531.38,99,3561,138.0554,322649.81,2399342.5,3,1145.1768,1145.1788,1145.51,120,3432.509
3989,0.1.10046,2,Unknown,ms2,2531.54,99,1344,428.032,89035.36,1279263.5,3,428.1948,428.1949,428.19,120,1281.563
3990,0.1.10048,2,Unknown,ms2,2531.92,99,2086,920.4719,279431.75,1326950.5,2,1001.94,999.4275,1001.94,120,2001.865
3991,0.1.10049,2,Unknown,ms2,2532.08,99,1662,132.1024,49054.38,509086.06,3,530.6377,530.6394,530.97,120,1588.891
3992,0.1.10050,2,Unknown,ms2,2532.15,99,3541,204.0873,7263794.5,74221248,4,853.6391,853.6396,853.89,23.2298,3410.527
3993,0.1.10051,2,Unknown,ms2,2532.23,99,3566,138.0554,4163528.5,52155660,4,859.1344,859.135,859.39,44.5589,3432.508
3994,0.1.10052,2,Unknown,ms2,2532.38,99,3425,204.0873,901928.12,7047797,3,1100.154,1100.1557,1100.49,105.3874,3297.44
3995,0.1.10053,2,Unknown,ms2,2532.53,99,3915,204.0873,368306.12,2615780,3,1259.2267,1259.2273,1259.9,120,3774.658
3996,0.1.10054,2,Unknown,ms2,2532.69,99,1344,110.072,452181.94,4783036,2,641.2558,641.2555,641.26,120,1280.497
3997,0.1.10055,2,Unknown,ms2,2532.84,99,2940,204.0874,188504.11,2146016.2,4,707.0745,707.0757,707.58,120,2824.269
3998,0.1.10057,2,Unknown,ms2,2533.23,99,2743,204.0873,693206.56,6479383,3,879.7328,879.7331,880.07,120,2636.177
3999,0.1.10058,2,Unknown,ms2,2533.39,99,2142,138.0555,177916.52,1708803,2,1030.0319,1030.0285,1030.53,120,2058.049
4000,0.1.10059,2,Unknown,ms2,2533.54,99,874,132.1027,28127.92,427018.38,2,415.2446,415.2445,415.24,120,828.4746
4001,0.1.10060,2,Unknown,ms2,2533.7,99,1520,200.1036,1486033.9,17872162,2,728.4239,728.4256,728.93,120,1454.833
4002,0.1.10061,2,Unknown,ms2,2533.85,99,1541,132.1025,309014.44,4319550.5,3,491.2829,491.2843,491.28,120,1470.827
4003,0.1.10062,2,Unknown,ms2,2534.01,99,1318,110.072,232888.22,2635456.5,3,420.1943,420.1945,420.19,120,1257.561
4004,0.1.10063,2,Unknown,ms2,2534.16,99,2925,204.0874,503786.22,3864308.2,3,939.4317,939.431,939.77,120,2815.273
4005,0.1.10064,2,Unknown,ms2,2534.32,99,1384,110.072,367384.56,4039581.2,3,441.5094,441.5096,441.51,120,1321.506
4006,0.1.10065,2,Unknown,ms2,2534.47,99,2334,204.0874,268011.44,2066760.9,3,747.339,747.3404,747.67,120,2238.995
4007,0.1.10067,2,Unknown,ms2,2534.86,99,2950,204.0874,537920.94,4937187,3,946.4322,946.4327,946.77,120,2836.275
4008,0.1.10068,2,Unknown,ms2,2535.01,99,2753,204.0874,300648.78,1586913,3,883.3924,883.3899,884.06,120,2647.155
4009,0.1.10070,2,Unknown,ms2,2535.4,99,1414,200.1036,1586494.4,12458483,3,450.9435,450.9437,450.94,2.2691,1349.809
4010,0.1.10071,2,Unknown,ms2,2535.48,99,1581,200.1036,4408883,68151376,3,504.9591,504.9597,504.96,19.3699,1511.855
4011,0.1.10072,2,Unknown,ms2,2535.55,99,778,127.0872,2208866.8,10652215,2,367.2048,367.205,367.2,40.7185,732.395
4012,0.1.10073,2,Unknown,ms2,2535.63,99,3581,138.0554,1909172.8,23938826,4,863.1252,863.1253,863.63,42.3284,3448.472
4013,0.1.10074,2,Unknown,ms2,2535.71,99,1899,347.1247,19135494,91576080,3,607.3283,607.328,607.33,44.8167,1818.963
4014,0.1.10075,2,Unknown,ms2,2535.79,99,1354,110.0719,2164482.8,23938366,2,645.8607,645.8609,645.86,44.3622,1289.707
4015,0.1.10076,2,Unknown,ms2,2535.9,99,1581,200.1035,1407429.2,21725240,2,756.9351,756.9347,756.93,73.6076,1511.856
4016,0.1.10077,2,Unknown,ms2,2536.03,99,1278,200.1036,322944.84,6117033,2,610.3647,610.3637,610.36,93.2523,1218.715
4017,0.1.10078,2,Unknown,ms2,2536.19,99,3768,204.0874,895636.88,7833293,3,1210.8742,1210.8738,1211.54,120,3629.601
4018,0.1.10079,2,Unknown,ms2,2536.34,99,1546,200.1036,957431.25,14100399,2,739.4153,739.4155,739.42,112.6555,1476.816
4019,0.1.10080,2,Unknown,ms2,2536.49,99,1899,200.1036,1057235,14437188,2,910.4881,910.4882,910.99,120,1818.962
4020,0.1.10081,2,Unknown,ms2,2536.62,99,1015,173.1291,194341.69,2908999.5,2,482.2245,482.2244,482.22,88.1395,962.4344
4021,0.1.10083,2,Unknown,ms2,2537,99,1298,110.0719,158771.14,1362856.8,3,412.2247,412.2245,412.56,120,1233.652
4022,0.1.10084,2,Unknown,ms2,2537.15,99,717,579.3269,220408.89,779172.06,2,338.6938,338.694,338.69,120,675.373
4023,0.1.10085,2,Unknown,ms2,2537.31,99,1328,132.1025,108855.07,1361153.8,3,423.1721,423.1726,423.17,120,1266.494
4024,0.1.10086,2,Unknown,ms2,2537.38,99,1561,595.3362,2552017,28801604,3,498.601,498.6012,498.6,31.2296,1492.781
4025,0.1.10087,2,Unknown,ms2,2537.5,99,2329,204.0874,2277091.2,13040503,2,1120.505,1120.5067,1121.01,77.0169,2238.995
4026,0.1.10088,2,Unknown,ms2,2537.6,99,3587,138.0555,1377351.2,20742014,5,690.7011,690.7022,691.1,69.0468,3448.469
4027,0.1.10089,2,Unknown,ms2,2537.68,99,1475,110.072,295615.75,2131571,3,469.951,469.951,470.29,30.3568,1406.831
4028,0.1.10090,2,Unknown,ms2,2537.76,99,1177,200.1037,273303.59,2400311,2,560.8299,560.8295,560.83,49.7428,1119.645
4029,0.1.10091,2,Unknown,ms2,2537.84,99,1258,110.072,282090.25,1940022.5,2,601.276,601.2755,601.28,27.8861,1200.537
4030,0.1.10092,2,Unknown,ms2,2537.94,99,1384,120.0814,966593.88,10098918,3,440.4884,440.4887,440.49,63.5573,1318.443
4031,0.1.10094,2,Unknown,ms2,2538.32,99,1399,110.072,2728923.5,26102204,2,669.7662,669.7668,669.77,17.2736,1337.518
4032,0.1.10095,2,Unknown,ms2,2538.43,99,1323,110.072,1617499.9,11304058,2,633.2581,633.2584,633.26,74.3052,1264.502
4033,0.1.10096,2,Unknown,ms2,2538.59,99,1207,200.1037,182556.58,2863599.5,2,576.3636,576.3673,576.37,120,1150.713
4034,0.1.10097,2,Unknown,ms2,2538.66,99,1414,200.1035,157261,1479874.6,2,675.9102,675.9113,675.91,33.756,1349.806
4035,0.1.10098,2,Unknown,ms2,2538.74,99,1354,110.0719,2133412.8,24594968,2,646.2662,646.2663,646.27,35.0108,1290.518
4036,0.1.10099,2,Unknown,ms2,2538.85,99,1717,601.2766,2509480.2,15034325,2,823.3198,823.3202,823.32,74.3738,1644.625
4037,0.1.10101,2,Unknown,ms2,2539.23,99,2147,928.9619,852960.56,17039018,3,687.0224,687.0217,687.36,31.7906,2058.045
4038,0.1.10102,2,Unknown,ms2,2539.34,99,1364,612.2677,801261.38,8300033.5,2,652.2464,652.2467,652.25,74.5487,1302.478
4039,0.1.10103,2,Unknown,ms2,2539.5,99,1546,200.1037,122145.43,2387998.8,3,493.2772,493.2781,493.28,120,1476.81
4040,0.1.10104,2,Unknown,ms2,2539.65,99,1379,620.2502,286266.25,2425437,2,660.2312,660.2324,660.23,120,1318.448
4041,0.1.10105,2,Unknown,ms2,2539.77,99,2450,204.0872,2233339,13787496,2,1177.5386,1177.5391,1178.04,77.577,2353.063
4042,0.1.10106,2,Unknown,ms2,2539.92,99,2844,1201.5457,1365500.4,15537162,3,912.7837,912.7854,913.12,120,2735.329
4043,0.1.10108,2,Unknown,ms2,2540.31,99,859,129.1028,750736.5,6032162,2,407.7572,407.757,407.76,52.5804,813.4998
4044,0.1.10109,2,Unknown,ms2,2540.39,99,1566,357.069,2658675.2,13101655,4,374.2027,374.202,374.2,24.4542,1492.782
4045,0.1.10110,2,Unknown,ms2,2540.5,99,1662,200.1036,1048538.6,12522664,3,530.651,530.6518,530.65,77.4141,1588.931
4046,0.1.10111,2,Unknown,ms2,2540.6,99,1455,207.1133,329046.75,2101683.2,3,463.592,463.592,463.59,63.8364,1387.754
4047,0.1.10112,2,Unknown,ms2,2540.75,99,3026,1350.8155,789482.81,12686101,3,970.8978,970.8967,971.23,120,2909.672
4048,0.1.10115,2,Unknown,ms2,2541.5,99,2450,204.0874,2209747.5,17003810,3,785.3615,785.3618,785.7,95.0711,2353.063
4049,0.1.10116,2,Unknown,ms2,2541.66,99,2409,204.0874,1090370,6911264.5,2,1158.9946,1158.9954,1159.5,120,2315.975
4050,0.1.10118,2,Unknown,ms2,2542.05,99,1212,347.1249,652695,7111616.5,2,577.7801,577.7802,577.78,120,1153.546
4051,0.1.10119,2,Unknown,ms2,2542.2,99,1318,110.0721,80280.5,1138234.1,2,629.7894,629.7894,630.29,120,1257.564
4052,0.1.10120,2,Unknown,ms2,2542.29,99,2869,204.0873,1976241.6,17557254,3,920.4226,920.4241,920.76,56.1856,2758.246
4053,0.1.10121,2,Unknown,ms2,2542.37,99,818,225.0435,1367316.9,12056696,2,387.202,387.2026,387.2,32.046,772.3894
4054,0.1.10122,2,Unknown,ms2,2542.52,99,1778,200.1036,391662.41,4489080,3,568.6615,568.6612,569,120,1702.963
4055,0.1.10124,2,Unknown,ms2,2542.91,99,1354,110.072,4000347.2,30043636,3,431.1801,431.1801,431.18,8.1247,1290.518
4056,0.1.10125,2,Unknown,ms2,2543.02,99,3541,138.0555,41885636,340369060,3,1137.8491,1137.8491,1138.18,2.1999,3410.525
4057,0.1.10126,2,Unknown,ms2,2543.1,99,985,129.1029,1759154.1,12206024,2,468.2656,468.2658,468.27,34.1695,934.5166
4058,0.1.10127,2,Unknown,ms2,2543.26,99,2475,792.4281,1225407.5,14423484,3,792.6898,792.6891,793.02,120,2375.048
4059,0.1.10129,2,Unknown,ms2,2543.64,99,3713,204.0873,1521357.9,15995628,4,894.1524,894.1519,894.65,65.421,3572.58
4060,0.1.10130,2,Unknown,ms2,2543.8,99,3581,138.0555,248906.73,1728116.6,3,1150.5,1150.4981,1150.83,120,3448.478
4061,0.1.10131,2,Unknown,ms2,2543.95,99,1556,200.1036,387559.88,4357102,3,495.9549,495.955,495.95,120,1484.843
4062,0.1.10132,2,Unknown,ms2,2544.11,99,2652,204.0874,635981,4505878,3,850.3776,850.3774,850.71,120,2548.111
4063,0.1.10135,2,Unknown,ms2,2544.86,99,1525,200.1036,200161310,2177007900,3,485.9537,485.9536,485.95,0.2128,1454.839
4064,0.1.10136,2,Unknown,ms2,2545.02,99,3536,138.0555,213035.44,1258427.6,2,1706.2706,1706.2754,1706.78,120,3410.527
4065,0.1.10137,2,Unknown,ms2,2545.18,99,2667,204.0874,656631.62,4781541,2,1282.5704,1282.568,1283.07,120,2563.126
4066,0.1.10140,2,Unknown,ms2,2545.93,99,2495,204.0872,1650344.9,9007547,2,1201.5334,1201.5313,1202.03,120,2401.052
4067,0.1.10141,2,Unknown,ms2,2546.08,99,803,120.0814,95396.18,342481.75,2,378.6893,378.6887,378.69,120,755.364
4068,0.1.10144,2,Unknown,ms2,2546.84,99,2647,204.0872,1893363.2,9839524,2,1275.0628,1275.0616,1275.56,97.4595,2548.111
4069,0.1.10145,2,Unknown,ms2,2546.99,99,1389,200.1037,105806.46,1500887.1,2,662.877,662.8771,663.38,120,1323.739
4070,0.1.10148,2,Unknown,ms2,2547.75,99,1692,200.1036,415093.56,5252075,3,539.9782,539.9941,539.99,120,1616.913
4071,0.1.10151,2,Unknown,ms2,2548.51,99,3708,204.0873,1426787.6,13284933,3,1191.8672,1191.8683,1192.54,76.3482,3572.58
4072,0.1.10152,2,Unknown,ms2,2548.67,99,904,261.9732,349914.53,3438126.8,2,428.6121,428.6117,428.61,120,855.2096
4073,0.1.10153,2,Unknown,ms2,2548.82,99,2500,204.0873,386686.84,2718157.5,3,801.3562,801.3575,801.69,120,2401.047
4074,0.1.10154,2,Unknown,ms2,2548.98,99,2490,204.0874,103515.91,1831932.1,3,798.0114,798.0126,798.35,120,2391.012
4075,0.1.10157,2,Unknown,ms2,2549.73,99,833,579.327,8449849,79781104,2,395.7158,395.7159,395.72,2.4111,789.417
4076,0.1.10158,2,Unknown,ms2,2549.85,99,1243,200.1036,801514.62,7445423.5,2,593.8374,593.8371,593.84,80.6886,1185.66
4077,0.1.10159,2,Unknown,ms2,2550,99,1354,110.072,1204379.9,9617554,2,647.7716,646.2658,647.77,120,1293.529
4078,0.1.10160,2,Unknown,ms2,2550.16,99,3627,204.0874,542528,5652913,4,873.3905,873.3895,873.89,120,3489.533
4079,0.1.10161,2,Unknown,ms2,2550.31,99,1601,697.8925,161259.45,2107286.5,2,767.9276,767.9277,767.93,120,1533.841
4080,0.1.10163,2,Unknown,ms2,2550.82,99,2642,204.0874,328384.88,2164980.5,3,847.3822,847.3801,847.71,120,2539.125
4081,0.1.10164,2,Unknown,ms2,2550.97,99,1253,110.072,127292.71,2052818.9,2,598.7597,598.76,598.76,120,1195.505
4082,0.1.10165,2,Unknown,ms2,2551.13,99,2591,126.0556,823989.19,9586055,3,831.7246,831.7253,832.06,120,2492.152
4083,0.1.10166,2,Unknown,ms2,2551.29,99,2298,1030.527,195987.66,2273979.5,3,735.7085,735.7093,736.04,120,2204.104
4084,0.1.10168,2,Unknown,ms2,2551.67,99,2490,555.3629,133121.69,2387315.2,4,598.76,598.7611,599.01,120,2391.011
4085,0.1.10169,2,Unknown,ms2,2551.83,99,2192,204.0874,285413.88,1782891.1,2,1054.4379,1052.4544,1054.44,120,2106.861
4086,0.1.10170,2,Unknown,ms2,2551.94,99,3597,204.0873,1568656.1,12910188,3,1156.8569,1156.8576,1157.19,73.8416,3467.549
4087,0.1.10171,2,Unknown,ms2,2552.1,99,1642,101.0718,215862.69,3180841.2,3,523.9671,523.9681,523.97,120,1568.879
4088,0.1.10172,2,Unknown,ms2,2552.25,99,1631,200.1036,209516.27,2926090.5,3,520.6347,520.6347,520.63,120,1558.882
4089,0.1.10174,2,Unknown,ms2,2552.64,99,3541,204.0873,4176741,44439680,4,853.6391,853.6394,854.14,20.6593,3410.527
4090,0.1.10175,2,Unknown,ms2,2552.92,99,2172,204.0872,1177310.6,6952789.5,2,1042.947,1042.9478,1043.45,120,2083.879
4091,0.1.10176,2,Unknown,ms2,2553.08,99,2708,204.0873,554932.75,2563248,2,1303.5758,1303.5748,1304.08,120,2605.137
4092,0.1.10178,2,Unknown,ms2,2553.47,99,1344,110.072,62157636,536753730,2,641.2557,641.2557,641.26,1.2849,1280.497
4093,0.1.10179,2,Unknown,ms2,2553.65,99,3566,138.0554,2027927.8,23685006,4,859.1336,859.1358,859.89,70.2334,3432.505
4094,0.1.10180,2,Unknown,ms2,2553.8,99,2743,204.0874,589079.06,5491655,3,879.7317,879.7327,880.07,120,2636.173
4095,0.1.10181,2,Unknown,ms2,2553.96,99,1318,149.0238,50972.47,295840.16,3,418.8249,418.8248,418.82,120,1253.453
4096,0.1.10183,2,Unknown,ms2,2554.34,99,1520,200.1035,14063030,134546240,2,728.424,728.4242,728.42,2.6672,1454.833
4097,0.1.10184,2,Unknown,ms2,2554.49,99,2672,204.0873,2946927.8,26499138,3,857.7042,857.7051,858.04,33.4647,2570.091
4098,0.1.10185,2,Unknown,ms2,2554.64,99,2713,204.0873,1323294.6,10620875,3,869.3834,869.3841,869.72,120,2605.128
4099,0.1.10187,2,Unknown,ms2,2555.03,99,1556,200.1036,160128.91,1678098.9,2,743.4303,743.4326,743.93,120,1484.846
4100,0.1.10188,2,Unknown,ms2,2555.18,99,1339,110.072,78226.34,506122.84,3,425.849,425.8489,426.18,120,1274.525
