# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
6410,controllerType=0 controllerNumber=1 scan=11833,1,Unknown,ms1,2847.58,737.8643,0.0000
6410,controllerType=0 controllerNumber=1 scan=11833,1,Unknown,ms1,2847.58,737.8691,0.0000
6412,controllerType=0 controllerNumber=1 scan=11840,1,Unknown,ms1,2849.02,737.8644,45419.2109
6412,controllerType=0 controllerNumber=1 scan=11840,1,Unknown,ms1,2849.02,737.8691,84583.2344
6414,controllerType=0 controllerNumber=1 scan=11854,1,Unknown,ms1,2851.54,737.8646,35710.9102
6414,controllerType=0 controllerNumber=1 scan=11854,1,Unknown,ms1,2851.54,737.8694,65933.0156
6417,controllerType=0 controllerNumber=1 scan=11873,1,Unknown,ms1,2855.02,737.8646,36909.7422
6417,controllerType=0 controllerNumber=1 scan=11873,1,Unknown,ms1,2855.02,737.8693,54967.2109
6419,controllerType=0 controllerNumber=1 scan=11885,1,Unknown,ms1,2857.04,737.8648,56368.5859
6419,controllerType=0 controllerNumber=1 scan=11885,1,Unknown,ms1,2857.04,737.8696,69523.2891
6422,controllerType=0 controllerNumber=1 scan=11899,1,Unknown,ms1,2859.59,737.8645,86080.4453
6422,controllerType=0 controllerNumber=1 scan=11899,1,Unknown,ms1,2859.59,737.8693,121339.7813
6427,controllerType=0 controllerNumber=1 scan=11931,1,Unknown,ms1,2865.28,737.8688,51101.2109
6428,controllerType=0 controllerNumber=1 scan=11936,1,Unknown,ms1,2866.32,737.8687,52858.3906
6433,controllerType=0 controllerNumber=1 scan=11955,1,Unknown,ms1,2869.93,737.8685,45984.9492
6434,controllerType=0 controllerNumber=1 scan=11959,1,Unknown,ms1,2870.71,737.8685,58359.3828
6437,controllerType=0 controllerNumber=1 scan=11977,1,Unknown,ms1,2873.74,737.8686,54410.4219
6441,controllerType=0 controllerNumber=1 scan=11995,1,Unknown,ms1,2877.13,737.8689,70875.6875
6453,controllerType=0 controllerNumber=1 scan=12042,1,Unknown,ms1,2886.03,737.8654,19110.2715
6453,controllerType=0 controllerNumber=1 scan=12042,1,Unknown,ms1,2886.03,737.8701,31117.0254
6456,controllerType=0 controllerNumber=1 scan=12053,1,Unknown,ms1,2888.18,737.8656,40198.8594
6456,controllerType=0 controllerNumber=1 scan=12053,1,Unknown,ms1,2888.18,737.8703,43078.4453
6464,controllerType=0 controllerNumber=1 scan=12077,1,Unknown,ms1,2893.26,737.8653,0.0000
6464,controllerType=0 controllerNumber=1 scan=12077,1,Unknown,ms1,2893.26,737.8701,0.0000
6469,controllerType=0 controllerNumber=1 scan=12096,1,Unknown,ms1,2897.01,737.8652,47693.8008
6469,controllerType=0 controllerNumber=1 scan=12096,1,Unknown,ms1,2897.01,737.8699,44835.4648
6471,controllerType=0 controllerNumber=1 scan=12104,1,Unknown,ms1,2898.54,737.8651,22886.0430
6471,controllerType=0 controllerNumber=1 scan=12104,1,Unknown,ms1,2898.54,737.8698,44152.7188
6474,controllerType=0 controllerNumber=1 scan=12118,1,Unknown,ms1,2901.10,737.8650,40612.5625
6474,controllerType=0 controllerNumber=1 scan=12118,1,Unknown,ms1,2901.10,737.8698,48074.1133
6477,controllerType=0 controllerNumber=1 scan=12128,1,Unknown,ms1,2903.03,737.8648,32252.1016
6477,controllerType=0 controllerNumber=1 scan=12128,1,Unknown,ms1,2903.03,737.8696,43755.4570
6484,controllerType=0 controllerNumber=1 scan=12163,1,Unknown,ms1,2909.47,737.8689,48268.8164
6486,controllerType=0 controllerNumber=1 scan=12175,1,Unknown,ms1,2911.57,737.8642,34917.9766
6486,controllerType=0 controllerNumber=1 scan=12175,1,Unknown,ms1,2911.57,737.8690,45746.6094
6489,controllerType=0 controllerNumber=1 scan=12181,1,Unknown,ms1,2913.00,737.8643,46969.5859
6489,controllerType=0 controllerNumber=1 scan=12181,1,Unknown,ms1,2913.00,737.8690,56752.2148
6498,controllerType=0 controllerNumber=1 scan=12228,1,Unknown,ms1,2921.46,737.8649,26724.2637
6498,controllerType=0 controllerNumber=1 scan=12228,1,Unknown,ms1,2921.46,737.8696,31774.1465
6506,controllerType=0 controllerNumber=1 scan=12258,1,Unknown,ms1,2927.48,737.8650,21180.9746
6506,controllerType=0 controllerNumber=1 scan=12258,1,Unknown,ms1,2927.48,737.8697,35683.4414
6510,controllerType=0 controllerNumber=1 scan=12276,1,Unknown,ms1,2930.80,737.8649,31299.1328
6510,controllerType=0 controllerNumber=1 scan=12276,1,Unknown,ms1,2930.80,737.8696,45382.7852
6513,controllerType=0 controllerNumber=1 scan=12288,1,Unknown,ms1,2933.09,737.8646,18105.4004
6513,controllerType=0 controllerNumber=1 scan=12288,1,Unknown,ms1,2933.09,737.8693,29228.1523
6545,controllerType=0 controllerNumber=1 scan=12359,1,Unknown,ms1,2949.30,737.8645,190232.6563
6545,controllerType=0 controllerNumber=1 scan=12359,1,Unknown,ms1,2949.30,737.8693,239796.0938
6562,controllerType=0 controllerNumber=1 scan=12406,1,Unknown,ms1,2959.00,737.8642,73610.1797
6562,controllerType=0 controllerNumber=1 scan=12406,1,Unknown,ms1,2959.00,737.8689,92372.2891
6568,controllerType=0 controllerNumber=1 scan=12423,1,Unknown,ms1,2962.40,737.8642,81737.0313
6568,controllerType=0 controllerNumber=1 scan=12423,1,Unknown,ms1,2962.40,737.8689,120364.3906
6573,controllerType=0 controllerNumber=1 scan=12439,1,Unknown,ms1,2965.54,737.8643,29503.1563
6573,controllerType=0 controllerNumber=1 scan=12439,1,Unknown,ms1,2965.54,737.8690,47756.0234
6594,controllerType=0 controllerNumber=1 scan=12493,1,Unknown,ms1,2977.56,737.8688,53427.4258
6615,controllerType=0 controllerNumber=1 scan=12588,1,Unknown,ms1,2994.87,737.8644,49026.2734
6615,controllerType=0 controllerNumber=1 scan=12588,1,Unknown,ms1,2994.87,737.8691,75225.9688
6626,controllerType=0 controllerNumber=1 scan=12620,1,Unknown,ms1,3001.74,737.8644,34666.4531
6626,controllerType=0 controllerNumber=1 scan=12620,1,Unknown,ms1,3001.74,737.8692,41059.9844
6683,controllerType=0 controllerNumber=1 scan=12775,1,Unknown,ms1,3034.58,737.8651,39268.3359
6683,controllerType=0 controllerNumber=1 scan=12775,1,Unknown,ms1,3034.58,737.8698,51737.2188
6695,controllerType=0 controllerNumber=1 scan=12806,1,Unknown,ms1,3041.29,737.8651,20417.4590
6695,controllerType=0 controllerNumber=1 scan=12806,1,Unknown,ms1,3041.29,737.8699,31964.1992
6698,controllerType=0 controllerNumber=1 scan=12814,1,Unknown,ms1,3043.01,737.8653,29872.1504
6698,controllerType=0 controllerNumber=1 scan=12814,1,Unknown,ms1,3043.01,737.8701,42509.5000
6708,controllerType=0 controllerNumber=1 scan=12847,1,Unknown,ms1,3049.68,737.8643,0.0000
6708,controllerType=0 controllerNumber=1 scan=12847,1,Unknown,ms1,3049.68,737.8690,0.0000
6728,controllerType=0 controllerNumber=1 scan=12898,1,Unknown,ms1,3060.72,737.8688,35849.0117
6735,controllerType=0 controllerNumber=1 scan=12916,1,Unknown,ms1,3064.50,737.8645,23863.6914
6735,controllerType=0 controllerNumber=1 scan=12916,1,Unknown,ms1,3064.50,737.8693,38191.3398
6737,controllerType=0 controllerNumber=1 scan=12922,1,Unknown,ms1,3065.73,737.8646,21462.2383
6737,controllerType=0 controllerNumber=1 scan=12922,1,Unknown,ms1,3065.73,737.8694,36693.1641
6746,controllerType=0 controllerNumber=1 scan=12945,1,Unknown,ms1,3070.76,737.8688,19292.9785
6752,controllerType=0 controllerNumber=1 scan=12963,1,Unknown,ms1,3074.43,737.8689,33231.2305
6754,controllerType=0 controllerNumber=1 scan=12966,1,Unknown,ms1,3075.23,737.8643,19951.4453
6754,controllerType=0 controllerNumber=1 scan=12966,1,Unknown,ms1,3075.23,737.8691,36085.1875
6761,controllerType=0 controllerNumber=1 scan=12982,1,Unknown,ms1,3078.86,737.8649,24251.2969
6761,controllerType=0 controllerNumber=1 scan=12982,1,Unknown,ms1,3078.86,737.8697,30062.3809
6767,controllerType=0 controllerNumber=1 scan=12995,1,Unknown,ms1,3082.07,737.8651,16672.1328
6767,controllerType=0 controllerNumber=1 scan=12995,1,Unknown,ms1,3082.07,737.8698,28165.7031
6771,controllerType=0 controllerNumber=1 scan=13009,1,Unknown,ms1,3084.88,737.8651,27567.6816
6771,controllerType=0 controllerNumber=1 scan=13009,1,Unknown,ms1,3084.88,737.8699,24844.8145
6776,controllerType=0 controllerNumber=1 scan=13019,1,Unknown,ms1,3087.44,737.8652,0.0000
6776,controllerType=0 controllerNumber=1 scan=13019,1,Unknown,ms1,3087.44,737.8700,21010.2109
6781,controllerType=0 controllerNumber=1 scan=13030,1,Unknown,ms1,3090.04,737.8649,28576.7129
6781,controllerType=0 controllerNumber=1 scan=13030,1,Unknown,ms1,3090.04,737.8697,39142.0586
6784,controllerType=0 controllerNumber=1 scan=13038,1,Unknown,ms1,3091.95,737.8648,28707.7383
6784,controllerType=0 controllerNumber=1 scan=13038,1,Unknown,ms1,3091.95,737.8696,32427.3496
6801,controllerType=0 controllerNumber=1 scan=13070,1,Unknown,ms1,3099.86,737.8648,12999.7324
6801,controllerType=0 controllerNumber=1 scan=13070,1,Unknown,ms1,3099.86,737.8696,25832.2500
6815,controllerType=0 controllerNumber=1 scan=13098,1,Unknown,ms1,3106.59,737.8647,24723.0352
6815,controllerType=0 controllerNumber=1 scan=13098,1,Unknown,ms1,3106.59,737.8695,32940.6211
6827,controllerType=0 controllerNumber=1 scan=13125,1,Unknown,ms1,3112.74,737.8643,55590.2930
6827,controllerType=0 controllerNumber=1 scan=13125,1,Unknown,ms1,3112.74,737.8690,108021.0234
6828,controllerType=0 controllerNumber=1 scan=13126,1,Unknown,ms1,3113.11,737.8643,34121.0234
6828,controllerType=0 controllerNumber=1 scan=13126,1,Unknown,ms1,3113.11,737.8690,54919.6953
6938,controllerType=0 controllerNumber=1 scan=13309,1,Unknown,ms1,3159.80,737.8651,36426.1719
6938,controllerType=0 controllerNumber=1 scan=13309,1,Unknown,ms1,3159.80,737.8699,48983.1875
6982,controllerType=0 controllerNumber=1 scan=13394,1,Unknown,ms1,3180.14,737.8650,25795.1875
6982,controllerType=0 controllerNumber=1 scan=13394,1,Unknown,ms1,3180.14,737.8698,32258.3184
6995,controllerType=0 controllerNumber=1 scan=13417,1,Unknown,ms1,3186.07,737.8647,26175.3457
6995,controllerType=0 controllerNumber=1 scan=13417,1,Unknown,ms1,3186.07,737.8694,29057.0527
7000,controllerType=0 controllerNumber=1 scan=13422,1,Unknown,ms1,3187.90,737.8648,21684.7109
7000,controllerType=0 controllerNumber=1 scan=13422,1,Unknown,ms1,3187.90,737.8696,38269.6797
7021,controllerType=0 controllerNumber=1 scan=13452,1,Unknown,ms1,3195.82,737.8648,18046.1191
7021,controllerType=0 controllerNumber=1 scan=13452,1,Unknown,ms1,3195.82,737.8695,27638.3223
7025,controllerType=0 controllerNumber=1 scan=13459,1,Unknown,ms1,3197.64,737.8647,36429.6211
7025,controllerType=0 controllerNumber=1 scan=13459,1,Unknown,ms1,3197.64,737.8695,49090.8359
7036,controllerType=0 controllerNumber=1 scan=13476,1,Unknown,ms1,3202.20,737.8648,11906.3896
7036,controllerType=0 controllerNumber=1 scan=13476,1,Unknown,ms1,3202.20,737.8696,28268.3496
7067,controllerType=0 controllerNumber=1 scan=13525,1,Unknown,ms1,3214.96,737.8649,22897.7832
7067,controllerType=0 controllerNumber=1 scan=13525,1,Unknown,ms1,3214.96,737.8696,32715.3730
7076,controllerType=0 controllerNumber=1 scan=13537,1,Unknown,ms1,3218.22,737.8648,23374.5449
7076,controllerType=0 controllerNumber=1 scan=13537,1,Unknown,ms1,3218.22,737.8695,29333.9629
7100,controllerType=0 controllerNumber=1 scan=13581,1,Unknown,ms1,3228.84,737.8652,24310.4512
7100,controllerType=0 controllerNumber=1 scan=13581,1,Unknown,ms1,3228.84,737.8699,29543.1797
7138,controllerType=0 controllerNumber=1 scan=13648,1,Unknown,ms1,3245.36,737.8643,25978.2383
7138,controllerType=0 controllerNumber=1 scan=13648,1,Unknown,ms1,3245.36,737.8690,32587.2129
7161,controllerType=0 controllerNumber=1 scan=13695,1,Unknown,ms1,3256.12,737.8646,9380.0518
7161,controllerType=0 controllerNumber=1 scan=13695,1,Unknown,ms1,3256.12,737.8693,22623.7148
7162,controllerType=0 controllerNumber=1 scan=13697,1,Unknown,ms1,3256.54,737.8646,18724.9668
7162,controllerType=0 controllerNumber=1 scan=13697,1,Unknown,ms1,3256.54,737.8693,29401.4863
7172,controllerType=0 controllerNumber=1 scan=13719,1,Unknown,ms1,3261.60,737.8647,22848.6035
7172,controllerType=0 controllerNumber=1 scan=13719,1,Unknown,ms1,3261.60,737.8694,31757.3906
7174,controllerType=0 controllerNumber=1 scan=13722,1,Unknown,ms1,3262.40,737.8646,18309.7246
7174,controllerType=0 controllerNumber=1 scan=13722,1,Unknown,ms1,3262.40,737.8694,33182.9297
7183,controllerType=0 controllerNumber=1 scan=13736,1,Unknown,ms1,3266.00,737.8651,15234.3398
7183,controllerType=0 controllerNumber=1 scan=13736,1,Unknown,ms1,3266.00,737.8699,27173.4707
7193,controllerType=0 controllerNumber=1 scan=13751,1,Unknown,ms1,3269.93,737.8650,24034.6992
7193,controllerType=0 controllerNumber=1 scan=13751,1,Unknown,ms1,3269.93,737.8698,31774.9707
7219,controllerType=0 controllerNumber=1 scan=13800,1,Unknown,ms1,3281.96,737.8645,26598.8066
7219,controllerType=0 controllerNumber=1 scan=13800,1,Unknown,ms1,3281.96,737.8693,25792.8125
7227,controllerType=0 controllerNumber=1 scan=13812,1,Unknown,ms1,3285.21,737.8645,10846.5244
7227,controllerType=0 controllerNumber=1 scan=13812,1,Unknown,ms1,3285.21,737.8692,22198.6797
7247,controllerType=0 controllerNumber=1 scan=13840,1,Unknown,ms1,3292.95,737.8647,10362.6650
7247,controllerType=0 controllerNumber=1 scan=13840,1,Unknown,ms1,3292.95,737.8694,23272.1211
7260,controllerType=0 controllerNumber=1 scan=13866,1,Unknown,ms1,3299.06,737.8646,0.0000
7260,controllerType=0 controllerNumber=1 scan=13866,1,Unknown,ms1,3299.06,737.8694,0.0000
7264,controllerType=0 controllerNumber=1 scan=13875,1,Unknown,ms1,3301.23,737.8648,21372.9121
7264,controllerType=0 controllerNumber=1 scan=13875,1,Unknown,ms1,3301.23,737.8695,28007.0566
7277,controllerType=0 controllerNumber=1 scan=13897,1,Unknown,ms1,3306.79,737.8647,14378.1953
7277,controllerType=0 controllerNumber=1 scan=13897,1,Unknown,ms1,3306.79,737.8694,27186.8164
7278,controllerType=0 controllerNumber=1 scan=13899,1,Unknown,ms1,3307.19,737.8643,19661.1016
7278,controllerType=0 controllerNumber=1 scan=13899,1,Unknown,ms1,3307.19,737.8691,30097.3418
7285,controllerType=0 controllerNumber=1 scan=13910,1,Unknown,ms1,3310.06,737.8646,26099.3887
7285,controllerType=0 controllerNumber=1 scan=13910,1,Unknown,ms1,3310.06,737.8693,32196.2402
7307,controllerType=0 controllerNumber=1 scan=13946,1,Unknown,ms1,3319.21,737.8649,21168.4863
7307,controllerType=0 controllerNumber=1 scan=13946,1,Unknown,ms1,3319.21,737.8697,33516.2695
7312,controllerType=0 controllerNumber=1 scan=13954,1,Unknown,ms1,3321.32,737.8647,0.0000
7312,controllerType=0 controllerNumber=1 scan=13954,1,Unknown,ms1,3321.32,737.8694,0.0000
7321,controllerType=0 controllerNumber=1 scan=13968,1,Unknown,ms1,3324.94,737.8648,12948.6387
7321,controllerType=0 controllerNumber=1 scan=13968,1,Unknown,ms1,3324.94,737.8695,22420.8496
7388,controllerType=0 controllerNumber=1 scan=14089,1,Unknown,ms1,3355.23,737.8691,0.0000
7390,controllerType=0 controllerNumber=1 scan=14093,1,Unknown,ms1,3356.33,737.8645,26341.2344
7390,controllerType=0 controllerNumber=1 scan=14093,1,Unknown,ms1,3356.33,737.8693,38906.1367
7410,controllerType=0 controllerNumber=1 scan=14132,1,Unknown,ms1,3365.59,737.8650,67098.0156
7410,controllerType=0 controllerNumber=1 scan=14132,1,Unknown,ms1,3365.59,737.8698,83065.8359
7423,controllerType=0 controllerNumber=1 scan=14147,1,Unknown,ms1,3370.12,737.8651,9202.6230
7423,controllerType=0 controllerNumber=1 scan=14147,1,Unknown,ms1,3370.12,737.8699,20307.2441
7429,controllerType=0 controllerNumber=1 scan=14158,1,Unknown,ms1,3373.03,737.8651,28234.9590
7429,controllerType=0 controllerNumber=1 scan=14158,1,Unknown,ms1,3373.03,737.8699,35403.0820
7440,controllerType=0 controllerNumber=1 scan=14174,1,Unknown,ms1,3377.61,737.8649,24682.6387
7440,controllerType=0 controllerNumber=1 scan=14174,1,Unknown,ms1,3377.61,737.8696,28727.0801
7444,controllerType=0 controllerNumber=1 scan=14185,1,Unknown,ms1,3379.90,737.8646,13082.6943
7444,controllerType=0 controllerNumber=1 scan=14185,1,Unknown,ms1,3379.90,737.8694,25078.2051
7447,controllerType=0 controllerNumber=1 scan=14190,1,Unknown,ms1,3381.24,737.8646,0.0000
7466,controllerType=0 controllerNumber=1 scan=14218,1,Unknown,ms1,3388.77,737.8648,28435.4160
7466,controllerType=0 controllerNumber=1 scan=14218,1,Unknown,ms1,3388.77,737.8695,38697.9531
7475,controllerType=0 controllerNumber=1 scan=14235,1,Unknown,ms1,3392.90,737.8648,28737.7422
7475,controllerType=0 controllerNumber=1 scan=14235,1,Unknown,ms1,3392.90,737.8696,33021.9102
7490,controllerType=0 controllerNumber=1 scan=14260,1,Unknown,ms1,3399.20,737.8646,10632.4004
7490,controllerType=0 controllerNumber=1 scan=14260,1,Unknown,ms1,3399.20,737.8693,20382.7695
7495,controllerType=0 controllerNumber=1 scan=14270,1,Unknown,ms1,3401.71,737.8647,25003.3164
7495,controllerType=0 controllerNumber=1 scan=14270,1,Unknown,ms1,3401.71,737.8695,32922.2695
7496,controllerType=0 controllerNumber=1 scan=14272,1,Unknown,ms1,3402.12,737.8648,22435.9922
7496,controllerType=0 controllerNumber=1 scan=14272,1,Unknown,ms1,3402.12,737.8695,28677.7520
7502,controllerType=0 controllerNumber=1 scan=14281,1,Unknown,ms1,3404.50,737.8647,0.0000
7502,controllerType=0 controllerNumber=1 scan=14281,1,Unknown,ms1,3404.50,737.8694,18801.0430
7504,controllerType=0 controllerNumber=1 scan=14284,1,Unknown,ms1,3405.27,737.8647,27682.0449
7504,controllerType=0 controllerNumber=1 scan=14284,1,Unknown,ms1,3405.27,737.8695,45671.1523
7508,controllerType=0 controllerNumber=1 scan=14288,1,Unknown,ms1,3406.54,737.8649,28379.0859
7508,controllerType=0 controllerNumber=1 scan=14288,1,Unknown,ms1,3406.54,737.8697,41392.5156
7548,controllerType=0 controllerNumber=1 scan=14354,1,Unknown,ms1,3423.81,737.8685,0.0000
7583,controllerType=0 controllerNumber=1 scan=14405,1,Unknown,ms1,3437.82,737.8646,20726.2598
7583,controllerType=0 controllerNumber=1 scan=14405,1,Unknown,ms1,3437.82,737.8693,25677.2520
7590,controllerType=0 controllerNumber=1 scan=14419,1,Unknown,ms1,3440.98,737.8647,35387.6758
7590,controllerType=0 controllerNumber=1 scan=14419,1,Unknown,ms1,3440.98,737.8694,47863.4805
7595,controllerType=0 controllerNumber=1 scan=14425,1,Unknown,ms1,3442.74,737.8650,28189.5410
7595,controllerType=0 controllerNumber=1 scan=14425,1,Unknown,ms1,3442.74,737.8697,32974.2695
7599,controllerType=0 controllerNumber=1 scan=14429,1,Unknown,ms1,3444.05,737.8646,0.0000
7599,controllerType=0 controllerNumber=1 scan=14429,1,Unknown,ms1,3444.05,737.8694,0.0000
7634,controllerType=0 controllerNumber=1 scan=14482,1,Unknown,ms1,3458.12,737.8650,33241.4102
7634,controllerType=0 controllerNumber=1 scan=14482,1,Unknown,ms1,3458.12,737.8698,33961.0313
7667,controllerType=0 controllerNumber=1 scan=14528,1,Unknown,ms1,3470.68,737.8646,20769.3711
7667,controllerType=0 controllerNumber=1 scan=14528,1,Unknown,ms1,3470.68,737.8694,33285.9883
7670,controllerType=0 controllerNumber=1 scan=14534,1,Unknown,ms1,3472.12,737.8645,25702.2051
7670,controllerType=0 controllerNumber=1 scan=14534,1,Unknown,ms1,3472.12,737.8693,29300.5352
7673,controllerType=0 controllerNumber=1 scan=14538,1,Unknown,ms1,3473.29,737.8644,22907.9766
7673,controllerType=0 controllerNumber=1 scan=14538,1,Unknown,ms1,3473.29,737.8692,27011.3867
7681,controllerType=0 controllerNumber=1 scan=14549,1,Unknown,ms1,3476.41,737.8650,30894.2656
7681,controllerType=0 controllerNumber=1 scan=14549,1,Unknown,ms1,3476.41,737.8697,28336.6582
7697,controllerType=0 controllerNumber=1 scan=14579,1,Unknown,ms1,3483.72,737.8648,12528.8135
7697,controllerType=0 controllerNumber=1 scan=14579,1,Unknown,ms1,3483.72,737.8696,21361.7813
7701,controllerType=0 controllerNumber=1 scan=14583,1,Unknown,ms1,3484.99,737.8650,28730.1641
7701,controllerType=0 controllerNumber=1 scan=14583,1,Unknown,ms1,3484.99,737.8698,30988.7695
7704,controllerType=0 controllerNumber=1 scan=14587,1,Unknown,ms1,3486.25,737.8651,0.0000
7704,controllerType=0 controllerNumber=1 scan=14587,1,Unknown,ms1,3486.25,737.8698,0.0000
7705,controllerType=0 controllerNumber=1 scan=14588,1,Unknown,ms1,3486.57,737.8649,23535.1855
7705,controllerType=0 controllerNumber=1 scan=14588,1,Unknown,ms1,3486.57,737.8696,18765.5254
7708,controllerType=0 controllerNumber=1 scan=14592,1,Unknown,ms1,3487.66,737.8650,29306.9141
7708,controllerType=0 controllerNumber=1 scan=14592,1,Unknown,ms1,3487.66,737.8697,30288.9258
7710,controllerType=0 controllerNumber=1 scan=14595,1,Unknown,ms1,3488.44,737.8650,26456.7598
7710,controllerType=0 controllerNumber=1 scan=14595,1,Unknown,ms1,3488.44,737.8698,34115.2617
7723,controllerType=0 controllerNumber=1 scan=14614,1,Unknown,ms1,3493.59,737.8646,24744.4844
7723,controllerType=0 controllerNumber=1 scan=14614,1,Unknown,ms1,3493.59,737.8694,18644.3730
7743,controllerType=0 controllerNumber=1 scan=14644,1,Unknown,ms1,3501.71,737.8649,15103.3633
7743,controllerType=0 controllerNumber=1 scan=14644,1,Unknown,ms1,3501.71,737.8697,25483.8164
7746,controllerType=0 controllerNumber=1 scan=14647,1,Unknown,ms1,3502.66,737.8649,0.0000
7746,controllerType=0 controllerNumber=1 scan=14647,1,Unknown,ms1,3502.66,737.8697,0.0000
7759,controllerType=0 controllerNumber=1 scan=14663,1,Unknown,ms1,3507.35,737.8646,19961.6582
7759,controllerType=0 controllerNumber=1 scan=14663,1,Unknown,ms1,3507.35,737.8694,23851.2148
7766,controllerType=0 controllerNumber=1 scan=14676,1,Unknown,ms1,3510.53,737.8647,20310.6563
7766,controllerType=0 controllerNumber=1 scan=14676,1,Unknown,ms1,3510.53,737.8694,25658.9102
7771,controllerType=0 controllerNumber=1 scan=14683,1,Unknown,ms1,3512.53,737.8645,13534.4014
7771,controllerType=0 controllerNumber=1 scan=14683,1,Unknown,ms1,3512.53,737.8693,22824.5000
7777,controllerType=0 controllerNumber=1 scan=14696,1,Unknown,ms1,3515.71,737.8645,11385.0479
7777,controllerType=0 controllerNumber=1 scan=14696,1,Unknown,ms1,3515.71,737.8692,20895.9805
7778,controllerType=0 controllerNumber=1 scan=14697,1,Unknown,ms1,3516.07,737.8644,114483.0625
7778,controllerType=0 controllerNumber=1 scan=14697,1,Unknown,ms1,3516.07,737.8692,97746.0547
7779,controllerType=0 controllerNumber=1 scan=14700,1,Unknown,ms1,3516.68,737.8646,25545.7461
7779,controllerType=0 controllerNumber=1 scan=14700,1,Unknown,ms1,3516.68,737.8693,57943.2500
7821,controllerType=0 controllerNumber=1 scan=14760,1,Unknown,ms1,3532.93,737.8693,0.0000
7835,controllerType=0 controllerNumber=1 scan=14784,1,Unknown,ms1,3538.93,737.8649,0.0000
7835,controllerType=0 controllerNumber=1 scan=14784,1,Unknown,ms1,3538.93,737.8696,0.0000
7842,controllerType=0 controllerNumber=1 scan=14795,1,Unknown,ms1,3541.78,737.8648,26749.8965
7842,controllerType=0 controllerNumber=1 scan=14795,1,Unknown,ms1,3541.78,737.8696,36728.2656
7844,controllerType=0 controllerNumber=1 scan=14798,1,Unknown,ms1,3542.56,737.8646,23041.2246
7844,controllerType=0 controllerNumber=1 scan=14798,1,Unknown,ms1,3542.56,737.8694,27810.3965
7848,controllerType=0 controllerNumber=1 scan=14803,1,Unknown,ms1,3543.98,737.8647,28850.4102
7848,controllerType=0 controllerNumber=1 scan=14803,1,Unknown,ms1,3543.98,737.8694,38418.6445
7860,controllerType=0 controllerNumber=1 scan=14817,1,Unknown,ms1,3548.41,737.8686,44823.3359
7865,controllerType=0 controllerNumber=1 scan=14823,1,Unknown,ms1,3550.09,737.8688,26405.4453
7869,controllerType=0 controllerNumber=1 scan=14828,1,Unknown,ms1,3551.51,737.8643,25022.3672
7869,controllerType=0 controllerNumber=1 scan=14828,1,Unknown,ms1,3551.51,737.8690,32859.2344
7879,controllerType=0 controllerNumber=1 scan=14842,1,Unknown,ms1,3555.24,737.8644,14434.6055
7879,controllerType=0 controllerNumber=1 scan=14842,1,Unknown,ms1,3555.24,737.8692,25113.7441
7897,controllerType=0 controllerNumber=1 scan=14871,1,Unknown,ms1,3562.59,737.8687,41025.5195
7898,controllerType=0 controllerNumber=1 scan=14872,1,Unknown,ms1,3562.96,737.8687,29696.4629
7902,controllerType=0 controllerNumber=1 scan=14879,1,Unknown,ms1,3564.60,737.8689,0.0000
7904,controllerType=0 controllerNumber=1 scan=14881,1,Unknown,ms1,3565.28,737.8688,35713.9336
7915,controllerType=0 controllerNumber=1 scan=14894,1,Unknown,ms1,3569.08,737.8642,32600.5762
7915,controllerType=0 controllerNumber=1 scan=14894,1,Unknown,ms1,3569.08,737.8690,30555.9746
7919,controllerType=0 controllerNumber=1 scan=14900,1,Unknown,ms1,3570.62,737.8645,23095.2793
7919,controllerType=0 controllerNumber=1 scan=14900,1,Unknown,ms1,3570.62,737.8692,32334.8066
7927,controllerType=0 controllerNumber=1 scan=14910,1,Unknown,ms1,3573.56,737.8688,33163.9453
7943,controllerType=0 controllerNumber=1 scan=14938,1,Unknown,ms1,3580.59,737.8646,21804.7422
7943,controllerType=0 controllerNumber=1 scan=14938,1,Unknown,ms1,3580.59,737.8694,33155.3633
7945,controllerType=0 controllerNumber=1 scan=14941,1,Unknown,ms1,3581.39,737.8645,23292.1484
7945,controllerType=0 controllerNumber=1 scan=14941,1,Unknown,ms1,3581.39,737.8693,26742.2871
7947,controllerType=0 controllerNumber=1 scan=14945,1,Unknown,ms1,3582.35,737.8694,0.0000
7950,controllerType=0 controllerNumber=1 scan=14949,1,Unknown,ms1,3583.49,737.8646,0.0000
7950,controllerType=0 controllerNumber=1 scan=14949,1,Unknown,ms1,3583.49,737.8694,0.0000
7953,controllerType=0 controllerNumber=1 scan=14956,1,Unknown,ms1,3584.95,737.8643,10192.9219
7953,controllerType=0 controllerNumber=1 scan=14956,1,Unknown,ms1,3584.95,737.8691,23240.3613
7959,controllerType=0 controllerNumber=1 scan=14966,1,Unknown,ms1,3587.43,737.8689,0.0000
7963,controllerType=0 controllerNumber=1 scan=14970,1,Unknown,ms1,3588.74,737.8643,17142.5430
7963,controllerType=0 controllerNumber=1 scan=14970,1,Unknown,ms1,3588.74,737.8690,31704.2168
7967,controllerType=0 controllerNumber=1 scan=14974,1,Unknown,ms1,3590.00,737.8643,34879.4805
7967,controllerType=0 controllerNumber=1 scan=14974,1,Unknown,ms1,3590.00,737.8691,40104.3867
